user_location,user_latitude,user_longitude
"Hudson, OH",41.240056,-81.440667
"Murrieta, CA",33.560832,-117.2106564
"Mays Landing, NJ",39.4523326,-74.727661
"Takoma, Washington, DC",38.9751175,-77.0172156
"Alhambra, CA",34.0927361,-118.1268242
"Somerset, NJ",40.5675084,-74.61895559999998
"West Reading, PA",40.3337038,-75.94743220000002
"La Crescenta-Montrose, CA",34.1969134,-118.2300585
"Bel Air, MD",39.5355063,-76.3490396
"Camp Hill, PA",40.2398118,-76.91997420000001
"Hollis, NH",42.743162100000006,-71.59133299999998
"Plano, TX",33.013676399999994,-96.6925096
"BROWNSTOWN TOWNSHIP, MI",42.055489,-83.1851111797416
"Kansas City, MO",39.0844687,-94.5630298
"Brightwood, Washington, DC",38.9656333,-77.02711490000002
"Langdon Park, Washington, DC",38.9264935,-76.97762641907721
"Belle Mead, NJ",40.4667713,-74.6607144
"Petaluma, CA",38.2325829,-122.636465
"Downtown, Portland, OR",45.5250088,-122.670700801561
"Pensacola, FL",30.421309,-87.2169149
"Santa Barbara, CA",34.4098107,-119.6970239
"Halethorpe, MD",39.2384861,-76.69120749999998
"Helotes, TX",29.5628222,-98.6869617
"Rancho Cucamonga, CA",34.1063989,-117.5931084
"Downtown, Las Vegas, NV",36.1689254,-115.1406654
"Bernards, NJ",40.676207,-74.56335474708541
"Orange, CA",33.750037799999994,-117.8704931
"St. Petersburg, FL",27.7703796,-82.66950849999998
"Kamloops, Canada",50.6765557,-120.3417342
"LITTLE NECK, NY",40.7620463,-73.7381874
"Lansdale, PA",40.2414952,-75.28378620000002
"Golden, CO",39.755543,-105.2210997
"Franklin Park, NJ",40.4389943,-74.5351547
"Uptown, Minneapolis, MN",44.9493962,-93.2973284
"Upton, MA",42.1745401,-71.60228790000002
"Church Hill, MD",39.1412219,-75.98549709999998
"Natick, MA",42.2836393,-71.34699599999998
"Lahaina, HI",20.872684,-156.6762729
"Trenton, NJ",40.2170575,-74.7429463
"Bloomfield Township, MI",42.575186,-83.2939810481481
"Dauphin Island, AL",30.2554811,-88.10972170000002
"Downtown, Seattle, WA",47.613206,-122.3330308
"Warwick, NY",41.256483,-74.3598755
"Silicon Valley, CA",,
"Little Compton, RI",41.5101085,-71.1711648
"East Point, GA",33.6654335,-84.4864894515675
"Clearwater, Tampa Bay, FL",28.1940549,-82.6373527
"La Cañada Flintridge, CA",34.1998302,-118.2005236
"Manalapan, NJ",40.28528950000001,-74.333495
"Oakland, MD",39.40787460000001,-79.4067117
"Brookland, Washington, DC",38.9328317,-76.98422590000001
"Stone Harbor, NJ",39.0509468,-74.7579418
"Eureka, IL",40.80207120000001,-124.1636729
"Scranton, PA",41.4086874,-75.66212940000001
"Boerum Hill, Brooklyn, NY",40.6862248,-73.9842046
"Blacksburg, VA",37.2296566,-80.4136767
"Lynn Haven, FL",30.2454776,-85.648261
"Olney, MD",39.1532123,-77.0668408
"Fremont, NH",42.9909194,-71.1425606
"Kraków, Poland",50.0619474,19.9368564
"West Los Angeles, CA",34.0463986,-118.448135
"Century City, Los Angeles, CA",34.0555654,-118.4178565
"Aiea, HI",21.385987,-157.923890178125
"Pompano Beach, FL",26.2378597,-80.1247667
"Lihue, HI",21.9811111,-159.3711111
"Pittsburg, CA",38.018775700000006,-121.88508361580799
"Hermosa Beach, CA",33.86428,-118.39591
"Imperial Beach, CA",32.58394439999999,-117.11308490000002
"Richardson, TX",32.9481789,-96.7297206
"STUDIO CITY, CA",34.148398900000004,-118.3961877
"Montclair, NJ",40.82593320000001,-74.20903440000002
"Highland, NY",41.72092670000001,-73.9601382
"Laredo, TX",27.506099100000004,-99.5088979
"Montreal, Canada",45.51159439999999,-73.60510129999999
"Lynchburg, VA",37.40088,-79.1844922945909
"Indian Head, MD",38.6004179,-77.1622624
"Bronxville, NY",40.9381544,-73.83207840000001
"Ithaca, NY",42.4396039,-76.49680190000002
"Northampton, MA",42.3190227,-72.6306344
"The Woodlands, TX",30.1734194,-95.504686
"Wood Dale, IL",41.9633625,-87.9789562
"Owensboro, KY",37.7742152,-87.1133304
"Lodi, CA",38.1301968,-121.2724473
"Salem, OR",44.9391565,-123.033121
"Bradenton, FL",27.4989278,-82.5748194
"Quincy, MA",42.25287720000001,-71.0022705
"Chincoteague Island, VA",37.9384567,-75.3615855
"Maplewood, NJ",40.7312123,-74.2734808
"Eagle, ID",43.6954424,-116.3540138
"Sterling, AK",60.536235,-150.856477506969
"Gurnee, IL",42.3702996,-87.9020186
"San Juan Capistrano, CA",33.5016932,-117.6625509
"North Hollywood, CA",34.1729044,-118.3740371
"Stevensville, MD",38.9772741,-76.31995499324971
"Adams Morgan, Washington, DC",38.9215002,-77.04219920000001
"Royal Oak, MI",42.4894801,-83.1446485
"Vista, CA",33.2000368,-117.2425355
"Worcester, MA",42.26259320000001,-71.8022934
"Kalorama, Washington, DC",38.9167781,-77.05247729999998
"Rancho Santa Margarita, CA",33.640855,-117.603104
"West Los Angeles, Los Angeles, CA",34.0463986,-118.448135
"Swartz Creek, MI",42.9572508,-83.83051440000001
"Oviedo, FL",28.6593925,-81.2046903649668
"Shelton, CT",41.3164856,-73.0931641
"Grafton, WI",43.3197265,-87.9534226
"Bryant, AR",34.595926500000004,-92.4890469
"Ankeny, IA",41.7318715,-93.6003837
"Roswell, GA",34.02332,-84.360022
"Closter, NJ",40.9731536,-73.9615262
"Anderson Township, OH",39.08687575,-84.3420165535013
"West Des Moines, IA",41.56453370000001,-93.7595281
"Westford, MA",42.5792583,-71.4378411
"Portsmouth, NH",43.07175520000001,-70.7625532
"Neenah, WI",44.1858193,-88.462609
"Calgary, Canada",51.0530588,-114.0625614
"Nørrebro, Copenhagen, Denmark",55.6958939,12.5449561
"College Park, GA",33.6379035,-84.4611515741255
"Azusa, CA",34.1338751,-117.9056046
"Fort Washington, MD",38.7073379,-77.02303140000002
"Jupiter, FL",26.9266939,-80.1220890180725
"Hawthorne, CA",33.9113109,-118.3477942
"Livonia, MI",42.36837,-83.3527097
"Winchester, MA",42.4523178,-71.13699820000002
"Holmdel, NJ",40.3451095,-74.1840322
"Lexington Park, MD",38.2641725,-76.45310699999997
"Union City, CA",37.5963232,-122.0816297
"Staunton, VA",38.14935,-79.07164559999998
"The Danforth, Toronto, Canada",43.6863598,-79.30031579999998
"Wilmington, DE",39.7459468,-75.546589
"Watertown, NY",43.9747838,-75.91075649999998
"Downtown, DC",38.90039675,-77.02826193101158
"FOREST HILLS, NY",40.7232458,-73.84661311025829
"North Charleston, SC",32.8546197,-79.9748103
"Apollo, PA",40.5814546,-79.5664333
"Port Royal/Gobelins, Paris, France",48.83748170000001,2.3437947
"Naples, FL",26.1420358,-81.7948103
"Beltsville, MD",39.034835,-76.90763620000001
"Glenarden, MD",38.9292782,-76.8616387
"New Market, MD",39.3826031,-77.26942779999997
"Solana Beach, CA",32.9905597,-117.2691316
"Shirlington, Arlington, VA",38.8417794,-77.0883115
"St Pete Beach, Tampa Bay, FL",,
"San Pedro, CA",33.7358518,-118.2922934
"Foxhall, Washington, DC",38.9117781,-77.08442240000002
"Albany, NY",42.6511674,-73.754968
"Omaha, NE",41.25873170000001,-95.9378732
"Medford, MA",42.4184296,-71.10616390000001
"Venice, FL",27.0998708,-82.4544132
"U Street Corridor, Washington, DC",,
"Encinitas, CA",33.0369867,-117.2919818
"Westbrook, ME",43.6770252,-70.3711617
"Nags Head, NC",35.95739229999999,-75.624062
"Zürich, Switzerland",47.3685586,8.540443400000001
"Connecticut Ave/ K Street, DC",,
"West Bloomfield Township, MI",42.56855820000001,-83.3733531
"Louisville/Jefferson County, KY",38.209237,-85.70385019999998
"Sandy Springs, GA",33.92426879999999,-84.37853790000001
"Phoenixville, PA",40.13038220000001,-75.5149128
"Oceanside, CA",33.1958696,-117.3794834
"Riverside, CA",33.953354600000004,-117.3961623
"Des Plaines, IL",42.0415823,-87.8873916
"Adelphi, MD",39.0031656,-76.97192
"Westbury, NY",40.7556561,-73.5876273
"Mexico City, Mexico",19.4325301,-99.1332102
"Santa Cruz, CA",36.9746099,-122.0294259
"Beaver Falls, PA",40.7520097,-80.3192295
"Black Mountain, NC",35.6178951,-82.3212302
"Stafford, TX",29.6160671,-95.5577221
"Cupertino, CA",37.32301070000001,-122.0322519
"Livermore, CA",37.6820583,-121.7680531
"Altamonte Springs, FL",28.6649055,-81.376268513721
"Harvard, MA",42.36782045,-71.12666172874479
"Grand Prairie, TX",32.7459645,-96.9977846
"Tempe, AZ",33.4144139,-111.9094473
"Glendale, CA",34.142345500000005,-118.24836709999998
"Mt Rainier, MD",38.9415,-76.96497509999998
"Sharpsburg, GA",33.3392842,-84.6485417
"Edgewood, Washington, DC",38.9226131,-77.0005375
"Fairfax Station, VA",38.800859,-77.3256803
"South Bend, IN",41.68338129999999,-86.2500066
"Trinity, NC",34.8498743,-80.5308996
"Santa Fe, NM",35.649296,-105.92245537647601
"Shrewsbury, MA",42.2959267,-71.71284709999998
"Lowell, MA",42.633424700000006,-71.3161718
"Towson, MD",39.4018565,-76.6023686
"Westminster, CA",33.7578041,-117.9858921
"Campbell, CA",37.2883259,-121.9456328
"Seven Corners, VA",38.8717219,-77.1554752
"Portland, ME",43.6610277,-70.25485959999999
"South Riding, VA",38.918018,-77.517342
"Chinatown, Manhattan, NY",40.7164913,-73.99625040000002
"Foggy Bottom, Washington, DC",38.90201500000001,-77.0526041
"Franklin, TN",35.1680139,-86.1084401
"Rochester, MN",44.0233269,-92.4630215
"Brookeville, MD",39.1807943,-77.0591072
"Chester Springs, PA",40.0951038,-75.6168681
"Seal Beach, CA",33.741176,-118.1046356
"Downtown, Austin, TX",30.264993,-97.7393582
"Granbury, TX",32.4137275,-97.7881397669117
"Stafford, VA",38.4167265,-77.4579783
"Universal City, TX",29.5480071,-98.2911235
"Davis, CA",38.545379,-121.7445835
"Fairview Park, OH",41.4461727,-81.85265190000001
"Pauma Valley, CA",33.3033679,-116.9814167
"Apex, NC",35.7325352,-78.85055159999997
"Forest Park, IL",45.55947275,-122.756125416429
"White Plains, NY",41.0339862,-73.76290970000002
"Lombard, IL",41.8800296,-88.0078435
"Rochester, MI",44.0233269,-92.4630215
"Drums, PA",41.018139,-75.9949252
"Theater District, Manhattan, NY",40.758894,-73.9846754
"Flagstaff, AZ",35.199458,-111.6514259
"Sunnyside, NY",40.7398242,-73.93541529999997
"Aledo, TX",32.6959643,-97.6022471
"Hampton, VA",37.0300969,-76.34520570000002
"Montréal-Ouest, Canada",45.45285300000001,-73.6442548
"Freeport, IL",42.2966861,-89.6212271
"Joint Base Andrews, MD",38.81902595,-76.8877811805895
"Summerlin, Las Vegas, NV",36.1913172,-115.3018606
"Highland Park, NJ",40.4959379,-74.4243178
"Morganville, NJ",40.3410515,-74.29705139588721
"Seaford, NY",40.6659344,-73.4881809
"Duncannon, PA",40.3931433,-77.03257509999997
"Carson, CA",33.832204299999994,-118.2517547
"Deale, MD",38.7765055,-76.5552359
"Hightstown, NJ",40.2695538,-74.5232089
"Oxford, United Kingdom",51.752225,-1.2583028
"Ardsley, NY",41.0106531,-73.8437452
"New Brunswick, NJ",40.4862174,-74.4518173
"Amsterdam, The Netherlands",52.374436,4.8979956033677
"Grapevine, TX",32.9342919,-97.0780654
"Parkville, MD",39.3773292,-76.5396875
"Oyster Bay, NY",40.865819,-73.5320304
"Weehawken, NJ",40.7695457,-74.0204177
"Crawfordsville, IN",40.0401991,-86.8990249
"Urbana, IL",40.1117174,-88.207301
"Lexington, VA",37.7840208,-79.4428157
"Canton, OH",40.7989522,-81.3784445
"RIVERDALE, MD",38.96151029999999,-76.9296515
"Toledo, OH",41.6786754,-83.51272829999998
"Kaneohe, HI",21.4055,-157.796071507204
"Elmhurst, IL",41.8994745,-87.9403418
"Islamorada, FL",24.9242995,-80.62784040000003
"Painesville, OH",41.7244885,-81.245657
"Elizabeth, NJ",40.6639916,-74.2107006
"First Colony Mall, TX",29.591956,-95.6257398902981
"Harrison, NJ",40.7464901,-74.1562551
"Macon, GA",32.8406946,-83.6324022
"Sandy Spring, MD",39.1495517,-77.0269221
"Beach Haven, NJ",39.5592848,-74.2431963
"Spokane, WA",47.65886029999999,-117.4247134
"ETOBICOKE, Canada",43.6435559,-79.56563259999999
"West Vancouver, Canada",49.3311158,-123.1594947
"Northwest, Las Vegas, NV",36.1662859,-115.149225
"Kenner, LA",29.9942265,-90.2417806
"East Freetown, MA",41.7751024,-70.9578183
"Boise, ID",43.615046,-116.2044428
"Midtown, Houston, TX",29.7443732,-95.375568575678
"Fort Myers, FL",26.640628000000003,-81.87230840000002
"Middletown, NY",41.4459271,-74.42293409999998
"Albany, OH",39.2275735,-82.20236949999997
"New Castle, DE",39.6159851,-75.66295600000002
"Salem, NJ",39.5980987,-75.34882009999998
"Mystic, CT",41.35426560000001,-71.96646199999998
"Oakland Gardens, NY",40.753991,-73.765966
"Downtown, Baltimore, MD",39.29875,-76.6186
"Monticello, FL",30.5452022,-83.8701636
"Villa Park, CA",33.8147541,-117.8206235
"Colchester, VT",44.5476838,-73.1557176
"Gilbert, AZ",33.3624385,-111.745916582599
"Oaklyn, NJ",39.9009465,-75.0846179
"East Brunswick, NJ",40.4278841,-74.415984
"Howard, OH",40.4075642,-82.3268249
"Troy, IL",38.72921470000001,-89.8831541
"Littleton, CO",39.613321,-105.0166498
"Springvale, ME",43.4667484,-70.7936699
"Provincetown, MA",42.058436,-70.1786375
"Victorville, CA",34.536106700000005,-117.2911565
"East Hanover, NJ",40.8200998,-74.3648731
"Stockton, CA",37.9577016,-121.29077959999998
"Wayland, MA",42.3632063,-71.36067209999999
"Ukrainian Village, Chicago, IL",41.8963523,-87.6847499
"Tustin, CA",33.7458511,-117.826166
"Henrico, VA",37.5455191,-77.4234124
"Chesapeake Beach, MD",38.6862299,-76.534678
"Syria, VA",38.4879035,-78.3261152
"Rosslyn, Arlington, VA",38.8967784,-77.0724777
"Saugus, CA",34.4113854,-118.5400858
"West Hollywood, Los Angeles, CA",34.0900091,-118.3617443
"Windsor Mill, MD",39.3328839,-76.7594179
"Pawtucket, RI",41.878711,-71.38255579999998
"Latham, NY",42.7470225,-73.7590088
"Oldsmar, FL",28.06906015,-82.6501913927812
"Albertson, NY",40.7734341,-73.64318440000002
"Dumfries, VA",38.56762020000001,-77.3280382
"Terry Sanford, NC",35.064862,-78.91544549999998
"Lyndhurst, NJ",40.8120247,-74.1242816
"Watertown, MA",42.3709299,-71.1828321
"Red Hook, NY",41.9950819,-73.8755918
"El Dorado Hills, CA",38.67950505,-121.059365948901
"Chattanooga, TN",35.0456297,-85.3096801
"South Pasadena, CA",34.113306200000004,-118.1478291
"Boulder, CO",40.0149856,-105.2705456
"Carrollton, TX",32.9537349,-96.8902816
"Hagerstown, MD",39.64725705,-77.6966135194512
"Chestnut Hill, MA",42.33065300000001,-71.1622757
"Aspen, CO",39.1911128,-106.8235606
"Ontario, CA",50.0000002,-86.0000001
"Forest Heights, MD",38.8103511,-76.99974420000002
"Tupelo, MS",34.2634615,-88.7250268095951
"Cameron Park, CA",38.68197635,-120.98510134388799
"San Leandro, CA",37.7249296,-122.1560768
"Perrysville, OH",40.4647868,-81.0945432
"South Hadley, MA",42.2584245,-72.5745332
"Ventura, CA",34.343649,-119.295170910504
"Summerfield, NC",35.5682172,-77.4027433
"Clearwater, FL",27.9658533,-82.8001026
"Jackson Heights, NY",40.7556561,-73.8857755
"West Roxbury, MA",42.2792649,-71.14949720000001
"Severn, MD",39.1370528,-76.6983022
"Hanahan, SC",32.9138914,-80.00883590000002
"San Rafael, CA",37.9735346,-122.5310874
"Savannah, GA",32.0835407,-81.0998342
"Cheltenham, MD",38.7356711,-76.8263594
"West End, Washington, DC",38.907056,-77.04969940000002
"Beaverton, OR",45.4871723,-122.8037804
"Vincennes, IN",38.6772691,-87.5286325
"Clarksville, TN",36.5285918,-87.3098696
"Harrisonburg, VA",38.4493315,-78.8688833
"Hilton Head Island, SC",32.216316,-80.752608
"Poughkeepsie, NY",41.7065779,-73.9284101
"Monterey Park, CA",34.0512156,-118.129229
"Kyle, TX",29.9892928,-97.8772103
"North East, MD",39.6001132,-75.9413327
"West Hempstead, NY",40.7048242,-73.6501295
"Pflugerville, TX",30.4393696,-97.6200043
"Carmichael, CA",38.6275665,-121.32172308683
"Chinatown, Las Vegas, NV",36.1259765,-115.1959888
"Canton, MI",42.308081,-83.4868676071791
"Rancho Palos Verdes, CA",33.7483311,-118.3707683
"Cameron, NC",35.3268226,-79.255303
"Holyoke, MA",42.22415795,-72.64021830641141
"LONG ISLAND CITY, NY",40.7455316,-73.9484995
"Kirkwood, NY",42.0397993,-75.7971341
"Pearl City, HI",21.400594,-157.970406243964
"French Quarter, New Orleans, LA",29.959505600000004,-90.0655668
"West Bronx, NY",40.8527855,-73.8390537435388
"Oxford, OH",39.51030479999999,-84.7420519
"Santa Rosa, CA",38.4404675,-122.7144314
"Midtown East, Manhattan, NY",40.7474565,-73.9670344
"Martinez, CA",38.0193657,-122.1341321
"Bergenfield, NJ",40.9275987,-73.9973608
"Cerritos, CA",33.8644291,-118.0539323
"Rochdale, Queens, NY",40.6763889,-73.7738889
"Shaw, Washington, DC",38.9120559,-77.02136540000002
"Chula Vista, CA",32.6400541,-117.0841955
"Garden Grove, CA",33.7746292,-117.9463717
"Healdsburg, CA",38.6298355,-122.859002018421
"Cibolo, TX",29.561618,-98.2269553
"Eden Prairie, MN",44.8546856,-93.470786
"Kent, WA",47.3826903,-122.2270272
"Geneva, IL",46.2017559,6.1466014000000015
"Ho-Ho-Kus, NJ",40.9964864,-74.101253
"White Plains, MD",38.3717842,-75.5457562
"East Village, Manhattan, NY",40.7292688,-73.9873613
"Long Island, NY",40.8517821,-73.099185269027
"Manchester, MI",42.99563970000001,-71.4547891
"Guerneville, CA",38.5116609,-122.98712854963101
"Evansville, IN",37.9747645,-87.5558483
"Palm Bay, FL",28.0331886,-80.64296949999998
"Stuyvesant Town, Manhattan, NY",40.7317238,-73.9778582
"Suisun City, CA",38.245232,-121.97175329253099
"Oak Harbor, WA",48.2931559,-122.64322450000002
"Lake Geneva, WI",42.5916836,-88.4334301
"Irmo, SC",34.085736,-81.18249
"Bloomsbury, London, United Kingdom",51.520854,-0.128401
"Williamsburg, VA",37.2707028,-76.7074502
"Arlington Heights, IL",42.0812678,-87.9800662
"Warren, RI",41.7303794,-71.28254940000002
"Jesup, IA",42.475543,-92.0637884
"Souderton, PA",40.3117707,-75.3251759
"Grand Terrace, CA",34.0339031,-117.3136544
"Mandeville, LA",50.5977753,-2.4865049
"Montgomery, NY",42.8941269,-74.4099745
"Wilsonville, OR",45.3099218,-122.7681602
"North Las Vegas, NV",36.2008371,-115.1120958
"South End, Boston, MA",42.34131,-71.0772298
"Pembroke Pines, FL",26.02322025,-80.34123891625609
"Lutz, FL",28.1301047,-82.45918229801721
"Burlingame, CA",37.5841026,-122.3660825
"Forest Hills, NY",40.7232458,-73.84661311025829
"North Miami Beach, FL",25.928842000000003,-80.1527861868645
"University, WA",40.4424137,-79.9565349960847
"Kingston, PA",41.26174810000001,-75.8968635
"Wilmington, IL",39.7459468,-75.546589
"Winchester, VA",39.18577620000001,-78.1631434
"Piney Point, MD",38.1423495,-76.50745440000001
"Lompoc, CA",34.6391501,-120.4579409
"Warren, NJ",40.8602222,-74.9720493
"Downtown, Orlando, FL",28.5470974,-81.3808698146636
"Groton, CT",41.3506989,-72.0773654
"Bayport, NY",40.73843170000001,-73.0506656
Australia,-27.0,133.0
"Outer Sunset, San Francisco, CA",,
"Sayreville, NJ",40.45927260000001,-74.36098220000002
"Lake Bluff, IL",42.2789117,-87.8342362
"Boyds, MD",39.1840886,-77.3122325
"Grovetown, GA",33.4504157,-82.19817640000002
"Rehoboth Beach, DE",38.7209436,-75.0760265
"Dunn Loring, VA",38.8934448,-77.2216481
"Clifton, VA",38.780591,-77.3868351744845
"Huntersville, NC",35.4107135,-80.8428483
"Joint Base Andrews Naval Air Facility, MD",,
"Melbourne, FL",28.0836269,-80.6081089
"Skillman, NJ",40.4201055,-74.71460490000003
"Woodland, CA",38.6786109,-121.7733285
"New Market, VA",38.6479018,-78.6714137
"Tysons Corner, VA",38.918592,-77.2314723
"Fresno, TX",29.5388465,-95.44744140000002
"North Chicago, IL",42.325578,-87.8411818
"Mesa, AZ",33.4153143,-111.83126409999998
"Fair Haven, VT",43.6041055,-73.2678704077727
"New Hyde Park, NY",40.7351019,-73.68790820000002
"Bellingham, WA",48.754402,-122.4788602
"Hopatcong, NJ",40.9332051,-74.66009749999998
"Upper West Side, Manhattan, NY",40.78704550000001,-73.97541629999998
"Jamaica Plain, MA",42.3098201,-71.12032990000002
"Ocoee, FL",28.537782,-81.54483613896821
"Sackets Harbor, NY",43.9461707,-76.1190929
"Claremont, CA",34.0966764,-117.7197785
"Camillus, NY",43.039233,-76.3040965
"Wailuku, HI",20.8911111,-156.50472219999997
"High Point, NC",35.9556924,-80.0053176
"Aberdeen, MD",39.50955560000001,-76.1641197
"Milford, CT",41.2223194,-73.0564953
"Burtonsville, MD",39.1112193,-76.9324752
"Hanover Park, IL",41.9994722,-88.1450735
"Laguna Niguel, CA",33.5225261,-117.7075526
"Monterey, CA",36.5844165,-121.866792846206
"Hudson County, NJ",40.7322695,-74.07663000000002
"Lower East Side, Manhattan, NY",40.7159357,-73.9868057
"KNICKERBOCKER, NY",40.755249600000006,-73.9859793409574
"North Springfield, VA",38.8042798,-77.2047041
"Skyline, Falls Church, VA",43.5151828,-112.066210418897
"Marietta, GA",33.9528472,-84.54961479999999
"Scott AFB, IL",38.543839,-89.8527152077149
"Martin's Additions, MD",38.9812214,-77.0694221
"Malden, MA",42.4250964,-71.066163
"Placentia, CA",33.8714814,-117.8617337
"Cypress, CA",33.8248235,-118.0399368
"Arcola, VA",38.9517772,-77.5341578
"Tacoma, WA",47.24957979999999,-122.4398746
"Lovettsville, VA",39.2724309,-77.63634259999998
"Chester, MD",38.9753903,-76.2893991
"Madison, NJ",40.7598227,-74.417097
"Vancouver, WA",45.63069539999999,-122.6744557
"Brea, CA",33.917044399999995,-117.8888557
"Stanford, CA",37.4265649,-122.17018755124901
"Grand Rapids Charter Township, MI",,
"Anchorage, AK",61.2163129,-149.89485219999997
"Farmington, CT",41.7198216,-72.83204350000003
"Naples, Italy",40.8441164,14.2422998
"Westborough, MA",42.2694308,-71.6129907
"Edmonton, Canada",53.5343609,-113.5065085
"Glenmont, NY",42.604802,-73.7695658
"Teaneck, NJ",40.8975992,-74.0159727
"Lund, Sweden",55.7029296,13.1929449
"Syracuse, NY",43.0481221,-76.1474244
"Manchester, NH",42.99563970000001,-71.4547891
"Lancaster, PA",40.03813,-76.3056686
"Essex Fells, NJ",40.82454420000001,-74.2845925
"Owings Mills, MD",39.4010753,-76.796299
"Red Bank, NJ",40.3470543,-74.0643065
"Stonington, CT",41.33593270000001,-71.9059042
"Dover, DE",39.158168,-75.5243682
"Satellite Beach, FL",28.1761233,-80.5900519
"Shoreline, WA",47.7563195,-122.3438255
"Hartford, CT",41.7634935,-72.68305229999999
"Koşuyolu, Istanbul, Turkey",41.0080729,29.0344607
"Downtown, Buffalo, NY",42.8859092,-78.8708257
"San Mateo, CA",37.496904,-122.33305729999998
"Back Bay, Boston, MA",42.3507067,-71.0797297
"Voorhees, NJ",40.4812157,-74.4832088
"Burleith - Hillandale, DC",38.915027,-77.074319254395
"Safety Harbor, FL",28.013675,-82.69654300183709
"Lake Oswego, OR",45.4206749,-122.6706498
"Gilroy, CA",37.0065078,-121.5631723
"Barboursville, WV",38.4095298,-82.29459229999998
"Near North Side, Chicago, IL",41.9000327,-87.6344975
"Lancs, United Kingdom",53.3941211,-1.4948722
"Basking Ridge, NJ",40.7064088,-74.5492725
"Kirkland, WA",47.6859573,-122.1920249
"Brentwood, Los Angeles, CA",34.0521403,-118.4740699
"Gulf Breeze, FL",30.357143800000006,-87.1638574
"Laytonsville, MD",39.208790500000006,-77.14134250000002
"Glendora, CA",34.136118700000004,-117.865339
"East Moriches, NY",40.8050989,-72.76093359999999
"Shore Acres, NY",43.3470041,-77.8508445
"Bailey's Crossroads, VA",38.8503902,-77.1297015
"Ottawa, Canada",45.4210328,-75.6900219
"Middletown, CT",41.549566,-72.6515599185185
"Conway, AR",35.0886963,-92.4421011
"Downtown Silver Spring, MD",38.99562515,-77.0248153124782
"Abingdon, MD",39.4623305,-76.27912359999998
"Davidsonville, MD",38.92286970000001,-76.6277374
"Farmington, MI",36.73042879999999,-108.2089191
"WEST FRIENDSHIP, MD",39.3034518,-76.9537905
"Haleiwa, HI",21.5935975,-158.10446955310601
"Brevard, NC",35.2334472,-82.73429190000002
"Jefferson, MD",39.3620461,-77.5316543
"Culver City, CA",34.0211224,-118.3964665
"Koreatown, Manhattan, NY",40.7476419,-73.9865157
"Northfield, NJ",39.37039420000001,-74.5501546
"Wayne, NJ",40.9491723,-74.2376802
"Nantucket, MA",41.2657181,-70.0683144
"Palisades, Washington, DC",38.9251112,-77.10136729999998
"Fulton, MD",39.1509408,-76.9230307
"Pittston, PA",41.3259134,-75.7893604
"San Gabriel, CA",34.0991325,-118.1086041
"Temple City, CA",34.1082994,-118.0577568
"Havertown, PA",39.98094520000001,-75.3085201
"Stem, NC",36.199867,-78.7222261
"Shreveport, LA",32.4828485,-93.82848316159321
"Aldie, VA",38.9758064,-77.64284029999997
"Dulles, VA",38.9538385,-77.39040229999998
"Easthampton, MA",42.266757,-72.66898
"Schaumburg, IL",42.0333608,-88.08340600000002
"STANFORD, CA",37.4265649,-122.17018755124901
"Deerfield, IL",42.1711365,-87.8445119
"Buffalo Grove, IL",42.1675825,-87.9556401083333
"Broomfield, CO",39.9379892,-105.0587294
"The Colony, TX",33.089009399999995,-96.8863922
"Salem, MA",42.5195292,-70.89672259999998
"Orinda, CA",37.8771476,-122.1796888
"Walnut, CA",34.0202894,-117.8653386
"Columbus, MS",33.507352000000004,-88.40473426389929
"Farmington Hills, MI",42.4853125,-83.3771553
"Riverton, UT",40.5213375,-111.9507694
"Green Bay, WI",44.5299412,-88.02483170000002
"Lexington, MA",42.4473175,-71.2245003
"Millbrae, CA",37.5985468,-122.3871942
Canada,61.0666922,-107.9917071
"District of Columbia, DC",38.8949549,-77.03664559999999
"TriBeCa, Manhattan, NY",40.71538020000001,-74.00930629999998
"Laguna Beach, CA",33.5420888,-117.7834147
"CORDOVA, TN",35.1556451,-89.7761955
"San Carlos, CA",37.4982065,-122.266149723864
"Bella Vista, Philadelphia, PA",39.93855960000001,-75.1563672
"Morrisville, NC",35.823483,-78.8255621
"Columbia, MO",38.951883,-92.3337366
"North Brunswick Township, NJ",40.4455575,-74.48930799660221
"Edgewater, MD",38.9570566,-76.549962
"Los Gatos, CA",37.226611,-121.9746797
"SoHo, Manhattan, NY",40.72288,-73.9987505
"Eau Claire, WI",44.811349,-91.4984941
"Baton Rouge, LA",30.4507462,-91.154551
"Roland Park, Baltimore, MD",39.34969829999999,-76.63571400000002
"NORTH HOLLYWOOD, CA",34.1729044,-118.3740371
"Plymouth, MI",45.0065149,-93.46651
"Calabasas, CA",34.144664299999995,-118.6440973
"Yatesboro, PA",40.8000646,-79.33420720000002
"Garrett Park, MD",39.0381648,-77.09303390000002
"Gallatin, TN",36.3883031,-86.44758979999997
"Whittier, CA",33.974893200000004,-118.0336975
"Westwood, MA",42.2139873,-71.22449870000001
"Moss Beach, CA",37.5209065,-122.510766483181
"Simi Valley, CA",34.2694474,-118.781482
"Guadalajara, Mexico",20.676143,-103.3469982
"Sioux Falls, SD",43.5499749,-96.700327
"Brighton, MA",33.4342755,-86.9472148
"Lincoln Park, Chicago, IL",41.94029975,-87.63811854118549
"La Crescenta-Montrose, CA",34.20506339999999,-118.2389924
